Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Rate_X,Rate_Y,Rate_Z,Mag_X,Mag_Y,Mag_Z,Latitude,Longitude,Altitude,Speed,Date,Time
373409,3156,1088,17048,711,2777,-1813,-1325,1927,1382,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:7.0
373541,2672,1472,16412,289,781,683,-1335,1872,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:7.0
373668,800,1028,16316,125,722,-174,-1345,1857,1340,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:7.0
373794,24,328,16736,-415,147,-1425,-1350,1850,1358,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:7.0
373926,912,576,15904,180,502,-261,-1340,1847,1332,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374059,712,616,16496,-527,545,113,-1352,1810,1297,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374186,544,-1580,15172,56,-35,-307,-1335,1815,1288,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374313,744,1384,16992,90,586,45,-1362,1807,1281,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374440,280,-116,16308,742,-653,2961,-1332,1830,1288,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374567,1376,1120,16180,-54,112,3751,-1325,1850,1305,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:8.0
374704,200,752,17172,353,821,3098,-1288,1890,1307,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
374831,200,852,17000,-395,413,2948,-1258,1897,1300,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
374959,-316,1544,15656,-997,-825,2445,-1210,1920,1310,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375086,272,628,15236,-1738,772,1227,-1171,1920,1310,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375213,1716,512,17632,-2267,-2699,-542,-1117,1952,1310,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375345,1336,-764,13612,176,-2981,-396,-1097,2037,1377,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375476,3396,-2436,16500,5,-204,-3407,-1125,2052,1396,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375602,2480,-864,15192,-906,378,-761,-1125,2030,1425,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:9.0
375730,2900,-2500,16352,-707,582,-786,-1125,2030,1398,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
375857,3408,-1548,15380,-241,-1307,1474,-1110,2010,1396,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
375990,2084,-1612,15536,677,-354,4163,-1095,2042,1403,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376117,268,-3340,15988,1796,2824,-782,-1127,2030,1406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376248,2584,-420,15452,2443,3,2689,-1161,1990,1382,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376375,3576,3608,15876,2077,-950,1132,-1192,2020,1410,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376501,2824,3496,16792,1615,-796,6195,-1176,2055,1447,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376634,2196,5152,14380,1596,-330,12205,-1080,2127,1481,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:10.0
376761,492,2448,16048,1480,1100,16752,-938,2197,1530,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
376889,1652,1040,17024,532,1323,17705,-702,2157,1490,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377020,3008,-432,16752,-243,-4195,16577,-460,2112,1511,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377147,-208,-5800,13004,-938,-2741,13687,-256,2077,1575,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377278,1808,-3480,14308,1691,579,10876,-126,1962,1558,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377406,1532,-5672,14828,1615,1884,9075,-87,1817,1490,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377533,3644,-3276,17568,829,601,6644,-82,1685,1417,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377660,2520,-2880,16924,1102,-32,3474,-65,1632,1415,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:11.0
377797,1744,-2120,14152,1537,-258,1563,-65,1635,1425,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
377925,3180,-912,17168,690,-454,144,-77,1612,1375,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378052,3120,-832,16216,-282,538,252,-107,1617,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378178,2604,-1628,16048,-330,-45,2415,-82,1592,1372,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378306,2420,-2424,16068,-276,-531,2375,-65,1567,1380,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378438,2396,-4300,15708,-296,-129,-562,-58,1532,1375,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378569,2372,-1412,16136,-3,200,-4684,-61,1600,1391,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:12.0
378696,2040,-2144,15756,1129,705,148,-70,1642,1401,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
378823,2704,-1268,16120,745,435,-854,-107,1622,1380,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
378951,2064,-1568,16560,501,1052,-1460,-122,1635,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379084,2884,-1224,15216,-1010,1558,-2463,-143,1625,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379211,1572,-2128,15476,298,885,-510,-136,1622,1340,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379342,2228,-1272,15876,300,-277,-235,-143,1625,1356,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379469,2144,-1176,15468,1371,144,-1033,-156,1637,1342,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379596,1968,-600,16932,1375,-109,-1837,-195,1647,1332,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379729,1784,-1276,16596,1496,-1650,-2419,-227,1695,1328,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:13.0
379856,2300,536,16460,367,-946,-3813,-276,1782,1356,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
379987,2904,1240,16076,-784,-1152,-86,-283,1790,1382,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380115,2768,64,15848,-1334,-975,374,-268,1820,1385,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380248,3160,-64,15788,-1792,-1223,909,-222,1837,1428,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380375,3904,-1044,16068,-2133,-1235,1716,-181,1840,1452,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380502,4116,-1844,15892,-2739,-1701,2075,-117,1892,1516,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380629,3980,-2548,14792,-2575,-720,1644,-53,1862,1565,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:14.0
380760,4244,-3408,15192,-957,-15,844,3,1842,1591,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
380893,4316,-3508,15460,25,587,227,-3,1847,1586,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381020,4176,-3668,15888,280,565,-252,-6,1830,1558,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381147,4148,-3168,15344,283,410,-130,-3,1840,1556,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381273,4032,-2756,15572,125,277,630,-23,1822,1558,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381401,3900,-3696,15576,187,327,560,-16,1832,1558,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381537,3704,-3312,15592,163,182,77,-26,1835,1575,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381664,4084,-3632,15764,-38,-129,-446,-3,1842,1553,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:15.0
381791,3600,-1804,15064,-14,114,11,-18,1830,1546,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
381919,3788,-2436,14472,797,556,881,-21,1827,1553,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382046,3436,-3184,15744,1098,1963,1244,-43,1785,1508,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382179,2776,-3672,16012,809,696,164,-58,1772,1495,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382309,2868,-2800,16068,551,515,-2266,-80,1745,1476,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382437,3044,-2028,16048,678,534,-1773,-95,1787,1462,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382564,2556,-1628,15900,711,266,-1923,-128,1790,1457,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382691,2996,-1148,16052,419,858,316,-138,1787,1425,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:16.0
382824,2540,-1756,16188,-27,558,786,-131,1770,1428,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
382952,2128,-1984,16508,37,768,1047,-141,1760,1422,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383083,2108,-1640,15976,456,-139,38,-153,1745,1415,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383210,2312,-1640,16232,426,-152,-151,-151,1747,1412,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383337,2268,-1288,15616,-41,-214,-733,-158,1757,1396,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383469,2748,-2492,17364,65,-899,-1010,-163,1765,1422,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383596,2576,-1584,16072,163,-1524,-2977,-176,1822,1450,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:17.0
383723,2556,-1068,15512,115,-7,-1517,-197,1867,1468,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
383855,2176,-744,14224,186,1611,-959,-232,1915,1495,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
383983,2512,-1528,15964,23,1709,-901,-227,1875,1466,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384116,1904,-16,16200,-335,1668,835,-222,1822,1415,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384243,1648,-1680,16520,364,1748,2726,-212,1815,1406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384370,972,-2064,15928,-265,836,-1961,-217,1750,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384497,1592,-1112,16748,244,689,-1287,-237,1780,1382,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384633,648,-1112,16280,997,685,-1895,-245,1770,1358,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:18.0
384761,860,-212,17148,766,-49,-178,-251,1762,1351,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
384889,1048,-1652,16320,565,-449,478,-271,1772,1356,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385016,684,-260,16092,402,304,1399,-278,1760,1342,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385143,720,-1224,16192,293,682,409,-286,1780,1361,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385275,696,-852,16528,354,260,-69,-268,1737,1318,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385406,404,-684,16192,227,166,-406,-291,1735,1305,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385533,680,-624,15780,-136,200,-445,-281,1750,1326,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385660,256,-252,15964,-192,136,-561,-286,1757,1326,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385787,272,-1508,16004,-268,490,331,-283,1787,1318,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:19.0
385919,728,380,16668,752,-1124,-1013,-298,1757,1313,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386047,744,-948,15992,-347,-153,0,-315,1802,1337,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386178,672,-1616,16380,-1049,-582,-1274,-303,1790,1337,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386305,1132,-1524,16260,-825,-560,-2463,-303,1815,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386432,804,-2680,16824,-245,-338,-6314,-322,1892,1396,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386563,480,-1256,15760,624,-613,-11144,-406,1975,1406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386691,-304,288,15592,-255,-117,-12144,-553,2055,1436,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:20.0
386818,-1236,1384,15788,-1269,372,-13750,-688,2115,1455,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
386950,-252,1408,17272,-1677,-160,-13327,-827,2077,1417,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387076,2052,92,17092,-2513,-474,-8985,-926,2062,1410,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387209,2772,-1172,17740,-2684,-1185,-6535,-967,2055,1410,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387336,1548,-1424,14880,-2121,-1706,-2912,-970,2082,1428,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387463,1552,-1360,15568,-46,-1169,-1564,-1000,2135,1476,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387589,-516,-1596,11888,2535,2467,1519,-1006,2092,1468,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:21.0
387726,4832,604,18684,4189,-229,-1895,-1087,2032,1420,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
387853,2640,488,17964,2005,-380,1292,-1143,2007,1431,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
387981,1540,1716,14340,890,-1494,-1001,-1171,2020,1471,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388108,-288,1320,14304,-1109,1884,-947,-1163,2025,1473,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388235,4596,-660,22516,-2520,4609,332,-1148,1922,1431,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388367,576,-2220,18552,-913,669,-3958,-1176,1910,1466,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388497,-24,-2364,13944,664,-1407,-7220,-1192,1835,1468,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388625,-184,-3484,14140,2162,-38,-11273,-1332,1792,1516,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:22.0
388752,-208,-2556,16460,39,727,-13011,-1467,1597,1481,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
388880,160,3972,14864,646,-1987,-15075,-1566,1400,1406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389013,-412,9220,15568,1118,-1160,-7627,-1585,1305,1318,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389140,-692,4988,16052,1633,-2344,-1860,-1610,1277,1272,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389271,-536,4292,16112,-260,-1648,5126,-1607,1325,1300,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389398,-1552,1976,14832,-929,-726,6528,-1580,1440,1370,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389531,8392,-832,21708,-3974,-1353,10533,-1497,1577,1428,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389658,2724,-2044,14132,-2085,-980,9952,-1332,1735,1503,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:23.0
389785,1968,-2468,12884,368,-1273,8974,-1191,1855,1535,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
389917,464,-4140,14124,2710,-456,8197,-1141,1920,1535,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390044,-1336,-4572,16772,3879,3981,6790,-1117,1932,1500,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390177,5032,-1316,15452,3361,-53,1104,-1153,1887,1443,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390304,2060,396,13516,1916,-153,-220,-1176,1880,1452,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390430,968,3072,15364,-579,387,3277,-1178,1867,1433,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390561,1056,4112,17772,-693,-63,4789,-1173,1872,1406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390692,6720,-1740,25188,-926,1722,7443,-1191,1872,1398,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:24.0
390825,1852,-3328,15688,269,-1499,9955,-1250,1952,1431,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
390953,700,-2064,12808,1816,-3046,8914,-1327,2217,1553,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391080,300,-4644,13304,2673,-26,4924,-1210,2387,1610,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391207,1692,-3772,17776,3227,897,597,-1133,2355,1541,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391333,7056,-1588,13504,3004,-1964,-5447,-1273,2375,1527,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391470,2024,1616,14440,1353,-1579,-8900,-1441,2327,1516,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391596,1132,3636,11652,-232,108,-7580,-1572,2297,1485,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391723,-284,3576,13196,-5738,7903,-2815,-1643,2212,1283,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391851,240,-1988,15180,-2817,386,-4628,-1633,2152,1123,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:25.0
391984,-76,-2176,14540,-2689,1404,-6747,-1683,2027,981,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392112,-268,-524,15824,-1266,687,-9698,-1798,1797,833,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392243,876,-3628,17308,-22,-1890,-10724,-2023,1405,636,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392370,2436,3116,24952,3777,-3385,-8703,-2117,827,342,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392497,356,2356,10776,4844,-4210,-7908,-1737,552,87,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392629,2092,4176,15288,1832,-340,-8792,-1255,735,160,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:26.0
392756,1268,2972,14200,393,402,-8157,-1085,1010,387,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
392884,524,4408,15844,-77,712,-9578,-1058,1140,563,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393016,-468,5848,15696,-363,-114,-7528,-1092,1195,702,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393143,920,4056,17392,-133,442,-5614,-1107,1155,758,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393275,1228,4084,16220,2090,-1687,-3806,-1125,1142,777,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393401,-408,1924,15672,-48,-1210,-3423,-1168,1200,786,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393529,616,6160,16384,-214,-1650,-3732,-1156,1182,805,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393656,-284,4012,14888,-952,-2172,-3673,-1158,1222,818,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:27.0
393787,-232,4872,15652,-2244,-3148,-5057,-1051,1232,748,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
393920,-912,4312,14728,-5279,-3360,-5001,-845,1252,655,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394047,3508,-2284,20252,-5899,-5499,-4880,-492,1192,542,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394174,4952,-3208,14020,-4837,-3000,-2518,-345,1162,406,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394301,4988,-5176,14864,-2235,-2239,-8118,-286,1130,355,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394433,4820,-2100,15536,-2742,-2238,-13295,-375,1230,478,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394564,5752,4016,13500,-4281,-2062,-6615,-416,1367,612,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394691,6680,1480,14632,-3979,416,6448,-311,1330,673,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:28.0
394818,5180,-2452,14980,-508,-2668,9584,-220,1245,631,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
394946,5612,-9628,14144,153,-524,1716,-225,1200,591,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395079,5688,-5024,13656,334,162,-3335,-281,1222,625,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395206,6768,-8076,12420,2043,2035,-9698,-421,1227,697,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395336,5016,-1576,13912,2685,1409,-15028,-570,1247,770,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395463,4076,3404,15036,181,3806,-9233,-688,1205,818,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395590,456,10024,19048,1336,2189,-3121,-692,1185,863,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:29.0
395723,744,5808,13300,825,1097,1351,-740,1112,845,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
395850,5824,-1108,22852,-1561,362,3421,-745,1040,826,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
395977,5176,2652,15744,369,1245,3946,-742,1045,833,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396108,3676,280,15136,448,546,2272,-747,1000,826,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396234,3884,468,16292,463,997,1560,-768,987,826,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396367,3884,2068,15324,1116,233,1710,-776,957,818,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396493,4320,2308,16196,1995,-23,3393,-820,952,807,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396620,3428,2356,15860,1863,634,1995,-896,950,793,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:30.0
396748,3056,416,14400,1429,492,-2117,-942,947,807,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
396879,3488,3228,16320,-1131,1421,-2611,-913,892,802,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397012,3012,3200,16496,-1914,878,795,-867,872,796,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397138,2836,1656,16388,-953,-408,601,-847,872,793,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397266,2696,1988,15356,-652,-442,1356,-822,882,793,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397392,3164,1476,14920,174,-42,-466,-832,892,805,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397524,3624,3008,16268,99,-24,2128,-825,907,823,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397655,3608,4128,16820,1248,-1547,5072,-865,922,818,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397782,3412,2660,15184,4549,-2612,6802,-957,1020,791,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:31.0
397910,4972,2276,15716,4821,-1812,9805,-1082,1100,796,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398037,4768,1744,16180,5770,-1706,10857,-1217,1242,826,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398170,6416,720,15476,6621,-1071,10986,-1367,1385,906,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398297,6432,-300,12696,4600,1757,7155,-1492,1520,1023,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398428,10264,1772,16712,2236,1190,2052,-1568,1515,1091,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398555,6796,4796,13056,2144,1131,-4815,-1643,1527,1171,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398682,5556,5172,12880,2580,3062,-6154,-1683,1390,1187,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:32.0
398815,5320,8532,14880,-1314,2115,-4185,-1691,1240,1192,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
398943,2852,4260,14036,-4803,2528,-4134,-1622,1162,1115,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399070,5052,4080,19724,-5950,1048,-7861,-1505,1042,1058,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399201,3620,4224,15900,-6298,-1218,-7767,-1332,972,973,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399328,5244,2164,17656,-8497,-7203,-5046,-1153,1040,938,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399460,-576,2108,18796,-7310,-2776,728,-933,1205,922,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399588,1168,-176,11604,-4957,-1431,1350,-773,1240,915,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:33.0
399715,4788,-7732,14808,326,793,-1267,-732,1275,936,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:34.0
399846,4036,-2584,12060,1062,-166,-1834,-742,1235,917,-1.000000,-1.000000,-1.00,-1.00,27/1/2025,13:11:34.0
