Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Rate_X,Rate_Y,Rate_Z,Mag_X,Mag_Y,Mag_Z,Latitude,Longitude,Altitude,Speed,Date,Time
917422,-4408,1720,15712,-583,875,1157,1663,-1042,2295,47.246513,-1.555204,47.90,14.78,27/1/2025,18:21:19.0
917549,-3864,-1132,16024,661,-1111,-1470,1676,-1037,2292,47.246532,-1.555261,47.90,12.17,27/1/2025,18:21:20.0
917682,-4060,1656,15656,1200,-1307,-3950,1686,-972,2281,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
917810,-3088,3868,16332,519,-537,-2460,1695,-925,2290,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
917942,-3156,2716,15500,-17,-731,-1200,1717,-882,2313,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
918069,-3456,2992,16200,313,122,-707,1727,-867,2318,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
918202,-3428,3156,15724,-319,431,1448,1722,-870,2311,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
918329,-2472,2900,14292,-721,838,2325,1727,-897,2300,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
918456,-3648,3032,14628,-2715,1937,5851,1755,-955,2341,47.246532,-1.555261,46.60,12.17,27/1/2025,18:21:20.0
918583,-4564,-488,14252,-740,52,4016,1752,-1030,2370,47.246536,-1.555305,46.60,10.87,27/1/2025,18:21:21.0
918715,-4172,3136,14680,-870,775,5228,1725,-1065,2370,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
918848,-5056,-632,16632,247,29,4813,1668,-1125,2405,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
918976,-4712,2172,16284,-858,236,5536,1620,-1160,2423,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
919103,-4896,756,16496,-223,287,6133,1551,-1170,2437,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
919230,-4608,268,15384,-1224,963,6806,1482,-1202,2458,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
919357,-6180,1500,16348,-1048,1681,6678,1416,-1217,2520,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
919493,-5504,1324,16516,-540,1267,6056,1345,-1250,2522,47.246536,-1.555305,47.60,10.87,27/1/2025,18:21:21.0
919621,-6280,1136,14236,-641,1467,5904,1271,-1280,2501,47.246540,-1.555352,47.60,9.91,27/1/2025,18:21:22.0
919749,-7080,3080,15680,-36,1118,4922,1210,-1295,2493,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
919877,-5400,2416,15752,-637,1551,5248,1158,-1312,2477,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920010,-7128,2900,15336,-1033,1563,5433,1082,-1322,2475,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920137,-6260,3256,16220,-826,1456,4439,1041,-1340,2466,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920268,-5464,3180,16044,-1565,2148,5034,970,-1362,2456,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920395,-6988,2372,15844,-1543,1103,4289,936,-1352,2466,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920522,-4988,3088,15368,-986,574,3368,901,-1352,2433,47.246540,-1.555352,46.60,9.91,27/1/2025,18:21:22.0
920655,-5256,2732,13736,-422,982,2158,867,-1350,2431,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
920783,-5368,3028,13520,-354,1029,1802,852,-1360,2433,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
920911,-5872,2720,15604,-139,227,1258,832,-1362,2440,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
921043,-6132,3204,16756,-557,-33,2165,803,-1380,2440,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
921170,-4796,2792,15408,-952,1041,2738,803,-1355,2445,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
921303,-4824,2500,14748,-910,736,2309,781,-1355,2450,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
921430,-5676,3372,15816,-519,721,2173,763,-1347,2458,47.246559,-1.555407,44.10,7.28,27/1/2025,18:21:23.0
921557,-5184,2508,15224,-916,979,2082,771,-1342,2485,47.246532,-1.555488,44.10,12.45,27/1/2025,18:21:24.0
921685,-6728,1644,15320,-504,918,1208,747,-1327,2480,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
921817,-5208,2308,15980,311,-162,74,756,-1342,2493,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
921950,-5924,3180,15956,8,110,1274,752,-1337,2506,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
922077,-6748,2480,16388,-120,147,1694,753,-1350,2496,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
922204,-6388,2052,17840,-221,-247,1879,737,-1340,2485,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
922331,-4944,2440,15716,-38,245,1459,730,-1340,2501,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
922458,-5568,3104,16176,-384,141,1380,737,-1320,2480,47.246532,-1.555488,39.50,12.45,27/1/2025,18:21:24.0
922595,-5184,2096,15408,-411,665,711,761,-1327,2487,47.246517,-1.555483,39.50,6.32,27/1/2025,18:21:25.0
922723,-5232,2468,15148,-1028,233,1459,803,-1275,2475,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
922851,-4692,1544,15604,-866,42,933,808,-1187,2480,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
922979,-5904,1120,15696,-1284,578,850,781,-1115,2485,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
923106,-3732,2196,14720,-771,300,1567,707,-1065,2477,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
923243,-4432,1280,13228,-1500,757,1373,617,-1055,2428,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
923370,-4700,1948,13116,-1263,949,479,556,-1115,2442,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
923497,-4764,2176,13800,-1242,618,1296,548,-1192,2447,47.246517,-1.555483,41.10,6.32,27/1/2025,18:21:25.0
923625,-4020,940,13252,-822,990,641,592,-1252,2468,47.246494,-1.555484,41.10,9.65,27/1/2025,18:21:26.0
923759,-3916,1368,14032,1114,34,-1883,683,-1305,2522,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
923887,-4716,1884,14904,-987,794,1111,756,-1292,2581,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
924019,-3288,1000,16064,-1899,271,233,815,-1190,2621,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
924146,-4952,1468,14864,-804,1077,-1114,742,-1197,2592,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
924273,-4584,1604,17376,47,978,-2992,815,-1355,2568,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
924406,-5436,2528,18120,515,166,-2264,941,-1397,2525,47.246494,-1.555484,40.30,9.65,27/1/2025,18:21:26.0
924533,-4228,1312,18036,808,-899,-2179,987,-1402,2503,47.246471,-1.555475,40.30,8.89,27/1/2025,18:21:27.0
924661,-4440,2028,18428,1277,-281,-1722,1077,-1410,2538,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
924793,-3160,2272,15448,1386,-616,-1628,1127,-1260,2557,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
924921,-3044,2636,17392,1224,52,-185,1016,-1170,2531,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
925054,-3244,1940,13784,812,174,-1,837,-1182,2498,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
925181,-4228,2312,17820,1526,-306,-579,740,-1247,2477,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
925308,-5700,2356,16960,1044,-296,191,720,-1320,2456,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
925435,-5604,1744,16076,682,-201,92,756,-1372,2447,47.246471,-1.555475,40.70,8.89,27/1/2025,18:21:27.0
925566,-3780,2172,17788,412,-1051,647,773,-1357,2471,47.246437,-1.555467,40.70,11.93,27/1/2025,18:21:28.0
925699,-2964,1372,14180,-720,-635,817,773,-1307,2482,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
925827,-2404,1828,15964,1224,-704,-1006,763,-1295,2493,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
925955,-2952,1928,18044,215,-708,192,758,-1302,2477,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
926082,-2680,2196,18756,329,-1133,590,747,-1302,2456,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
926209,-3596,3252,18068,274,75,1058,752,-1337,2437,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
926345,-2764,2240,15460,6,648,931,796,-1345,2450,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
926472,-4792,1504,17476,516,-219,-516,811,-1322,2466,47.246437,-1.555467,40.40,11.93,27/1/2025,18:21:28.0
926599,-3632,2276,14892,-299,-690,-371,845,-1327,2477,47.246426,-1.555436,40.40,6.78,27/1/2025,18:21:29.0
926727,-1132,2860,15404,-695,906,1058,883,-1307,2490,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
926860,-3320,1512,17968,-606,754,872,898,-1255,2508,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
926988,-5160,1256,16024,-6,312,-994,865,-1245,2493,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
927119,-3088,3068,13456,-204,381,-811,811,-1270,2461,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
927246,-1452,1208,15044,-1052,388,448,808,-1300,2440,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
927373,-3056,1696,17120,-462,575,214,852,-1327,2426,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
927506,-3212,1700,16392,251,366,-663,867,-1350,2412,47.246426,-1.555436,43.30,6.78,27/1/2025,18:21:29.0
927633,-3880,2668,15948,223,27,-223,886,-1340,2407,47.246361,-1.555447,43.30,18.72,27/1/2025,18:21:30.0
927761,-3528,2068,14992,-115,306,-1,881,-1330,2433,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
927893,-4292,1864,12820,418,214,-526,878,-1315,2415,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
928021,-4092,2388,12916,328,-226,-518,875,-1330,2442,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
928154,-3332,1960,13208,301,-62,-190,875,-1307,2431,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
928281,-2980,1776,15392,184,-238,-231,870,-1317,2400,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
928408,-2040,1480,16432,572,63,-309,827,-1327,2391,47.246361,-1.555447,44.00,18.72,27/1/2025,18:21:30.0
928535,-1852,1716,14632,515,355,-288,830,-1337,2375,47.246304,-1.555450,44.00,20.91,27/1/2025,18:21:31.0
928666,-3692,1772,15956,586,-53,-746,852,-1362,2402,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
928799,-1936,2388,15876,346,-72,-452,850,-1372,2397,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
928927,-1840,2180,16332,328,-45,-395,888,-1387,2405,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
929055,-3840,2040,18492,-438,129,411,913,-1402,2407,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
929182,-4092,1412,17132,25,-182,-791,933,-1410,2388,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
929309,-2596,2656,13288,67,423,-748,941,-1397,2386,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
929445,-4704,2320,16148,448,20,-903,957,-1407,2383,47.246304,-1.555450,45.40,20.91,27/1/2025,18:21:31.0
929572,-4012,2136,15960,660,-129,-744,965,-1407,2397,47.246250,-1.555442,45.40,20.95,27/1/2025,18:21:32.0
929700,-5552,1592,16488,413,77,-195,962,-1402,2397,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
929828,-3392,1648,15192,381,-481,-245,972,-1415,2415,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
929956,-2336,2152,17480,328,369,-322,957,-1430,2407,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
930089,-3332,2260,19632,371,-105,-198,955,-1417,2421,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
930220,-4420,1164,17708,165,-266,117,950,-1390,2442,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
930347,-4952,1608,16148,243,-297,189,955,-1390,2447,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
930474,-2324,2256,12352,54,31,308,970,-1412,2418,47.246250,-1.555442,48.40,20.95,27/1/2025,18:21:32.0
930607,-1824,1624,16124,519,-38,-216,982,-1405,2407,47.246201,-1.555464,48.40,20.37,27/1/2025,18:21:33.0
930735,-4224,1820,17488,385,192,5,975,-1407,2405,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
930863,-3780,1400,15932,355,-135,285,962,-1422,2407,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
930995,-2188,2772,13572,127,-247,889,955,-1395,2397,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
931122,-2308,1980,14312,-65,85,831,960,-1395,2397,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
931258,-3716,1660,16376,-297,247,643,952,-1387,2397,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
931385,-3776,1860,15352,-230,443,6,938,-1407,2402,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
931512,-4228,1888,12868,143,-105,-344,965,-1390,2400,47.246201,-1.555464,44.80,20.37,27/1/2025,18:21:33.0
931640,-3668,1216,14464,491,327,-382,972,-1387,2412,47.246147,-1.555496,44.80,21.09,27/1/2025,18:21:34.0
931772,-3912,2316,20280,619,110,14,982,-1410,2418,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
931905,-8836,1744,21372,3,-295,364,955,-1385,2410,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
932032,-6004,2336,18644,-357,-633,925,992,-1382,2418,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
932159,-3560,1896,12488,-146,35,167,1002,-1412,2410,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
932286,-4320,1452,12752,767,149,-712,985,-1422,2423,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
932413,-4740,2384,15480,107,-81,217,990,-1422,2405,47.246147,-1.555496,40.90,21.09,27/1/2025,18:21:34.0
932566,-3784,2168,13900,-408,-415,625,962,-1390,2407,47.246101,-1.555537,40.90,19.98,27/1/2025,18:21:35.0
932694,-4036,392,17532,-1066,-85,270,952,-1357,2415,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
932822,-4196,1344,17940,-777,-437,-311,977,-1365,2397,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
932949,-4836,844,15220,-875,286,-181,1011,-1382,2412,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
933076,-5672,968,15276,-383,360,-222,1011,-1377,2397,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
933213,-3700,1048,16148,431,123,-511,1011,-1405,2418,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
933340,-1544,1720,15048,-614,-404,686,982,-1372,2412,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
933467,-5388,1524,15132,-504,-74,559,965,-1372,2393,47.246101,-1.555537,34.00,19.98,27/1/2025,18:21:35.0
933594,-3624,1104,17104,563,-509,-479,960,-1330,2405,47.246037,-1.555566,34.00,23.71,27/1/2025,18:21:36.0
933722,-3680,1840,14680,114,44,426,933,-1367,2410,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
933860,-3316,1664,14016,312,67,372,931,-1387,2440,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
933988,-3580,1420,16184,390,934,432,947,-1440,2466,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
934115,-4092,1264,16004,600,187,-183,975,-1445,2482,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
934242,-4388,1000,15804,1066,-17,-897,987,-1455,2463,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
934369,-3524,1404,17628,586,-682,-801,1008,-1447,2440,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
934502,-4852,2080,17136,-59,-624,-66,1028,-1415,2442,47.246037,-1.555566,31.10,23.71,27/1/2025,18:21:36.0
934633,-4748,1352,17996,-55,-8,59,1038,-1362,2440,47.245975,-1.555599,31.10,23.22,27/1/2025,18:21:37.0
934761,-4276,1884,14044,96,297,-301,1003,-1295,2477,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
934889,-3952,2176,13372,139,188,-73,886,-1327,2498,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
935022,-3064,1840,15480,175,467,-181,916,-1447,2498,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
935149,-3592,1688,14976,-348,-335,573,1021,-1487,2456,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
935276,-2620,1920,12640,50,-158,-226,1087,-1425,2452,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
935407,-2532,1796,11288,-8,459,-251,1053,-1402,2433,47.245975,-1.555599,28.60,23.22,27/1/2025,18:21:37.0
935534,-1860,1840,16224,572,-126,-666,1063,-1415,2426,47.245949,-1.555637,28.60,17.02,27/1/2025,18:21:38.0
935667,-3584,2056,17468,-149,212,218,1061,-1420,2423,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
935795,-2660,1924,14504,-135,-245,148,1072,-1402,2412,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
935923,-1656,1716,16016,-37,157,-426,1066,-1392,2412,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
936051,-4364,1432,17088,159,386,-388,1058,-1405,2423,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
936182,-5020,1844,14108,545,264,-1066,1066,-1420,2402,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
936315,-4556,1660,13304,633,274,-771,1070,-1435,2412,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
936442,-2628,2056,12384,443,-340,-379,1072,-1455,2400,47.245949,-1.555637,18.60,17.02,27/1/2025,18:21:38.0
936569,-2844,2340,14776,437,96,218,1085,-1465,2418,47.245899,-1.555664,18.60,18.32,27/1/2025,18:21:39.0
936697,-4800,1540,17540,95,2,116,1110,-1472,2437,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
936825,-4996,1948,18472,150,-667,71,1131,-1477,2442,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
936962,-3892,1780,12760,-202,-225,328,1138,-1425,2461,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
937089,-4844,1164,14248,65,-194,-420,1110,-1412,2468,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
937216,-5352,1408,17924,-247,622,-711,1133,-1435,2466,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
937343,-3768,1748,16264,525,-315,-675,1148,-1437,2447,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
937470,-4712,1820,14740,82,89,-328,1128,-1432,2412,47.245899,-1.555664,19.10,18.32,27/1/2025,18:21:39.0
937603,-4292,2320,16796,240,-92,-418,1128,-1437,2412,47.245857,-1.555695,19.10,18.52,27/1/2025,18:21:40.0
937735,-4596,1768,15452,165,-46,-760,1133,-1470,2418,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
937863,-4396,1556,13584,276,-348,-496,1153,-1445,2418,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
937991,-3004,2084,12560,235,-295,-196,1171,-1447,2405,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
938124,-2692,1708,13736,545,-59,-473,1195,-1440,2415,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
938251,-4488,2188,17136,982,-341,-785,1205,-1420,2452,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
938378,-3716,2252,15016,387,-391,186,1200,-1372,2456,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
938509,-3828,2116,14612,299,-442,595,1166,-1362,2428,47.245857,-1.555695,19.50,18.52,27/1/2025,18:21:40.0
938637,-3384,2336,14996,356,-138,338,1133,-1315,2433,47.245800,-1.555731,19.50,20.91,27/1/2025,18:21:41.0
938770,-2652,2944,17156,685,149,335,1087,-1317,2421,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
938898,-3692,2020,13852,189,657,1062,1036,-1342,2397,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
939025,-3500,1776,14144,560,16,647,1006,-1370,2393,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
939152,-4196,3128,16900,593,640,459,1013,-1400,2397,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
939283,-5944,1604,17300,-52,-271,104,1018,-1407,2383,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
939416,-3480,2428,16456,383,36,-340,1038,-1437,2383,47.245800,-1.555731,22.90,20.91,27/1/2025,18:21:41.0
939543,-3720,2308,14304,-201,606,353,1041,-1422,2381,47.245739,-1.555768,22.90,21.58,27/1/2025,18:21:42.0
939671,-4320,2360,17460,-66,-143,584,1056,-1442,2388,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
939799,-6368,1668,17220,-465,309,787,1048,-1435,2391,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
939927,-5200,2652,16324,168,-586,184,1056,-1445,2391,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
940064,-4516,1232,14212,-556,-104,1026,1021,-1432,2370,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
940191,-4124,868,15124,-616,-582,309,1058,-1422,2383,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
940318,-5064,1836,17680,180,-37,164,1061,-1425,2388,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
940445,-5772,1440,16456,-372,-188,268,1038,-1440,2397,47.245739,-1.555768,26.40,21.58,27/1/2025,18:21:42.0
940578,-3620,2488,15856,27,-293,499,1051,-1420,2386,47.245697,-1.555816,26.40,20.61,27/1/2025,18:21:43.0
940706,-3768,1704,17148,225,-325,485,1041,-1420,2381,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
940838,-3380,2832,21536,495,-1092,453,1028,-1425,2372,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
940966,-2900,1916,17152,-563,-817,1147,1036,-1400,2370,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
941093,-3604,1956,12964,191,-422,-6,1028,-1405,2360,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
941226,-3304,2380,14616,150,639,219,1021,-1382,2370,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
941353,-2536,1504,18580,-80,-188,391,1031,-1410,2388,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
941480,-4284,1348,13800,-276,371,540,1003,-1395,2391,47.245697,-1.555816,23.20,20.61,27/1/2025,18:21:43.0
941611,-2816,2724,14144,852,-184,-595,1018,-1425,2433,47.245636,-1.555858,23.20,22.96,27/1/2025,18:21:44.0
941739,-3208,2764,18320,-6,470,397,1043,-1477,2463,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
941872,-4396,2032,19768,-724,-448,977,1095,-1505,2477,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942000,-4656,1300,16364,38,-750,-26,1181,-1545,2437,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942127,-3864,2040,13780,185,298,228,1291,-1495,2391,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942254,-4328,1608,11152,19,600,-382,1278,-1347,2362,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942385,-5888,1828,17280,-392,639,335,1141,-1295,2381,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942517,-4540,692,15412,-590,-327,704,1061,-1322,2405,47.245636,-1.555858,23.80,22.96,27/1/2025,18:21:44.0
942644,-4588,1264,15820,-128,-70,-299,1036,-1342,2397,47.245605,-1.555898,23.80,16.63,27/1/2025,18:21:45.0
942772,-4124,2628,14932,-136,710,280,1013,-1372,2402,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
942900,-2988,2556,15380,-315,488,448,1026,-1392,2421,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
943027,-5048,1656,15816,-68,261,115,1026,-1402,2405,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
943164,-4068,2132,13760,219,106,221,1046,-1405,2407,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
943291,-3252,2564,14780,42,358,567,1023,-1392,2378,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
943418,-4444,2112,18232,314,-222,214,1021,-1407,2365,47.245605,-1.555898,19.90,16.63,27/1/2025,18:21:45.0
943545,-4300,1380,16428,71,-456,588,1013,-1440,2356,47.245548,-1.555939,19.90,21.80,27/1/2025,18:21:46.0
943678,-3232,2560,14412,379,288,-132,1023,-1462,2332,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
943810,-4436,2548,15096,408,30,383,1033,-1475,2362,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
943938,-3248,1612,15772,-15,-605,854,1053,-1457,2365,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
944065,-5264,1992,17620,132,-110,742,1066,-1435,2360,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
944192,-4204,1888,14052,251,74,251,1033,-1420,2362,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
944324,-3232,2204,14240,268,361,-188,1006,-1417,2378,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
944451,-3144,3080,16160,171,543,188,992,-1430,2407,47.245548,-1.555939,15.20,21.80,27/1/2025,18:21:46.0
944582,-4472,2164,17312,-273,197,558,995,-1430,2388,47.245499,-1.555981,15.20,23.11,27/1/2025,18:21:47.0
944710,-4904,1868,14488,-246,317,682,995,-1427,2388,47.245499,-1.555981,10.40,23.11,27/1/2025,18:21:47.0
944838,-4696,1808,12968,-148,325,485,987,-1430,2397,47.245499,-1.555981,10.40,23.11,27/1/2025,18:21:47.0
944971,-4696,1948,16536,120,249,328,972,-1442,2405,47.245499,-1.555981,10.40,23.11,27/1/2025,18:21:47.0
945098,-5472,1344,17592,-151,21,433,972,-1430,2428,47.245499,-1.555981,10.40,23.11,27/1/2025,18:21:47.0
945225,-6072,1552,15780,-10,137,114,975,-1422,2447,47.245499,-1.555981,10.40,23.11,27/1/2025,18:21:47.0
